Day,Supplier,Distribution_Center,Product_Category,Shipped_Volume,Received_Volume,Performance_Gap
294,S26,D,Beverages,150,578.0,-428.0
294,S26,E,Beverages,297,1140.0,-843.0
294,S27,A,Bakery,36,163.0,-127.0
294,S27,B,Bakery,39,163.0,-124.0
294,S27,C,Bakery,31,167.0,-136.0
294,S27,D,Bakery,49,188.0,-139.0
294,S27,E,Bakery,74,318.0,-244.0
294,S28,A,Bakery,45,163.0,-118.0
294,S28,B,Bakery,38,163.0,-125.0
294,S28,C,Bakery,59,167.0,-108.0
294,S28,D,Bakery,44,188.0,-144.0
294,S28,E,Bakery,83,318.0,-235.0
294,S29,A,Bakery,49,163.0,-114.0
294,S29,B,Bakery,40,163.0,-123.0
294,S29,C,Bakery,38,167.0,-129.0
294,S29,D,Bakery,59,188.0,-129.0
294,S29,E,Bakery,83,318.0,-235.0
294,S3,A,Meat,35,161.0,-126.0
294,S3,B,Meat,42,164.0,-122.0
294,S3,C,Meat,29,146.0,-117.0
294,S3,D,Meat,31,165.0,-134.0
294,S3,E,Meat,64,310.0,-246.0
294,S30,A,Bakery,33,163.0,-130.0
294,S30,B,Bakery,46,163.0,-117.0
294,S30,C,Bakery,39,167.0,-128.0
294,S30,D,Bakery,36,188.0,-152.0
294,S30,E,Bakery,78,318.0,-240.0
294,S4,A,Meat,32,161.0,-129.0
294,S4,B,Meat,28,164.0,-136.0
294,S4,C,Meat,26,146.0,-120.0
294,S4,D,Meat,30,165.0,-135.0
294,S4,E,Meat,57,310.0,-253.0
294,S5,A,Meat,30,161.0,-131.0
294,S5,B,Meat,41,164.0,-123.0
294,S5,C,Meat,27,146.0,-119.0
294,S5,D,Meat,44,165.0,-121.0
294,S5,E,Meat,62,310.0,-248.0
294,S6,C,Dairy,57,363.0,-306.0
294,S6,D,Dairy,71,460.0,-389.0
294,S6,E,Dairy,124,823.0,-699.0
294,S7,C,Dairy,53,363.0,-310.0
294,S7,D,Dairy,63,460.0,-397.0
294,S7,E,Dairy,115,823.0,-708.0
294,S8,C,Dairy,54,363.0,-309.0
294,S8,D,Dairy,43,460.0,-417.0
294,S8,E,Dairy,118,823.0,-705.0
294,S9,C,Dairy,53,363.0,-310.0
294,S9,D,Dairy,67,460.0,-393.0
294,S9,E,Dairy,104,823.0,-719.0
295,S1,A,Meat,24,128.0,-104.0
295,S1,B,Meat,33,181.0,-148.0
295,S1,C,Meat,31,143.0,-112.0
295,S1,D,Meat,34,177.0,-143.0
295,S1,E,Meat,57,330.0,-273.0
295,S10,C,Dairy,68,379.0,-311.0
295,S10,D,Dairy,59,428.0,-369.0
295,S10,E,Dairy,130,846.0,-716.0
295,S11,C,Dairy,32,379.0,-347.0
295,S11,D,Dairy,64,428.0,-364.0
295,S11,E,Dairy,111,846.0,-735.0
295,S12,C,Dairy,57,379.0,-322.0
295,S12,D,Dairy,55,428.0,-373.0
295,S12,E,Dairy,119,846.0,-727.0
295,S13,A,Vegetables,58,751.0,-693.0
295,S13,B,Vegetables,91,845.0,-754.0
295,S13,E,Vegetables,178,1564.0,-1386.0
295,S14,A,Vegetables,63,751.0,-688.0
295,S14,B,Vegetables,99,845.0,-746.0
295,S14,E,Vegetables,133,1564.0,-1431.0
295,S15,A,Vegetables,89,751.0,-662.0
295,S15,B,Vegetables,87,845.0,-758.0
295,S15,E,Vegetables,138,1564.0,-1426.0
295,S16,A,Vegetables,68,751.0,-683.0
295,S16,B,Vegetables,70,845.0,-775.0
295,S16,E,Vegetables,147,1564.0,-1417.0
295,S17,A,Vegetables,67,751.0,-684.0
295,S17,B,Vegetables,90,845.0,-755.0
295,S17,E,Vegetables,163,1564.0,-1401.0
295,S18,A,Vegetables,78,751.0,-673.0
295,S18,B,Vegetables,74,845.0,-771.0
295,S18,E,Vegetables,165,1564.0,-1399.0
295,S19,A,Vegetables,89,751.0,-662.0
295,S19,B,Vegetables,90,845.0,-755.0
295,S19,E,Vegetables,149,1564.0,-1415.0
295,S2,A,Meat,19,128.0,-109.0
295,S2,B,Meat,34,181.0,-147.0
295,S2,C,Meat,27,143.0,-116.0
295,S2,D,Meat,33,177.0,-144.0
295,S2,E,Meat,82,330.0,-248.0
295,S20,A,Vegetables,88,751.0,-663.0
295,S20,B,Vegetables,86,845.0,-759.0
295,S20,E,Vegetables,165,1564.0,-1399.0
295,S21,A,Vegetables,74,751.0,-677.0
295,S21,B,Vegetables,76,845.0,-769.0
295,S21,E,Vegetables,162,1564.0,-1402.0
295,S22,A,Vegetables,77,751.0,-674.0
295,S22,B,Vegetables,82,845.0,-763.0
295,S22,E,Vegetables,164,1564.0,-1400.0
295,S23,A,Beverages,137,524.0,-387.0
295,S23,B,Beverages,141,615.0,-474.0
295,S23,C,Beverages,126,498.0,-372.0
295,S23,D,Beverages,142,583.0,-441.0
295,S23,E,Beverages,267,1063.0,-796.0
295,S24,A,Beverages,125,524.0,-399.0
295,S24,B,Beverages,161,615.0,-454.0
295,S24,C,Beverages,131,498.0,-367.0
295,S24,D,Beverages,130,583.0,-453.0
295,S24,E,Beverages,253,1063.0,-810.0
295,S25,A,Beverages,118,524.0,-406.0
295,S25,B,Beverages,168,615.0,-447.0
295,S25,C,Beverages,125,498.0,-373.0
295,S25,D,Beverages,156,583.0,-427.0
295,S25,E,Beverages,279,1063.0,-784.0
295,S26,A,Beverages,144,524.0,-380.0
295,S26,B,Beverages,145,615.0,-470.0
295,S26,C,Beverages,116,498.0,-382.0
295,S26,D,Beverages,155,583.0,-428.0
295,S26,E,Beverages,264,1063.0,-799.0
295,S27,A,Bakery,40,145.0,-105.0
295,S27,B,Bakery,37,164.0,-127.0
295,S27,C,Bakery,35,136.0,-101.0
295,S27,D,Bakery,37,193.0,-156.0
295,S27,E,Bakery,85,340.0,-255.0
295,S28,A,Bakery,41,145.0,-104.0
295,S28,B,Bakery,44,164.0,-120.0
295,S28,C,Bakery,29,136.0,-107.0
295,S28,D,Bakery,51,193.0,-142.0
295,S28,E,Bakery,86,340.0,-254.0
295,S29,A,Bakery,38,145.0,-107.0
295,S29,B,Bakery,41,164.0,-123.0
295,S29,C,Bakery,36,136.0,-100.0
295,S29,D,Bakery,60,193.0,-133.0
295,S29,E,Bakery,81,340.0,-259.0
295,S3,A,Meat,31,128.0,-97.0
295,S3,B,Meat,41,181.0,-140.0
295,S3,C,Meat,23,143.0,-120.0
295,S3,D,Meat,29,177.0,-148.0
295,S3,E,Meat,70,330.0,-260.0
295,S30,A,Bakery,26,145.0,-119.0
295,S30,B,Bakery,42,164.0,-122.0
295,S30,C,Bakery,36,136.0,-100.0
295,S30,D,Bakery,45,193.0,-148.0
295,S30,E,Bakery,88,340.0,-252.0
295,S4,A,Meat,25,128.0,-103.0
295,S4,B,Meat,36,181.0,-145.0
295,S4,C,Meat,27,143.0,-116.0
295,S4,D,Meat,46,177.0,-131.0
295,S4,E,Meat,60,330.0,-270.0
295,S5,A,Meat,29,128.0,-99.0
295,S5,B,Meat,37,181.0,-144.0
295,S5,C,Meat,35,143.0,-108.0
295,S5,D,Meat,35,177.0,-142.0
295,S5,E,Meat,61,330.0,-269.0
295,S6,C,Dairy,56,379.0,-323.0
295,S6,D,Dairy,55,428.0,-373.0
295,S6,E,Dairy,136,846.0,-710.0
295,S7,C,Dairy,59,379.0,-320.0
295,S7,D,Dairy,61,428.0,-367.0
295,S7,E,Dairy,119,846.0,-727.0
295,S8,C,Dairy,52,379.0,-327.0
295,S8,D,Dairy,71,428.0,-357.0
295,S8,E,Dairy,118,846.0,-728.0
295,S9,C,Dairy,55,379.0,-324.0
295,S9,D,Dairy,63,428.0,-365.0
295,S9,E,Dairy,113,846.0,-733.0
296,S1,A,Meat,36,175.0,-139.0
296,S1,B,Meat,28,158.0,-130.0
296,S1,C,Meat,32,160.0,-128.0
296,S1,D,Meat,28,141.0,-113.0
296,S1,E,Meat,54,329.0,-275.0
296,S10,C,Dairy,61,418.0,-357.0
296,S10,D,Dairy,56,379.0,-323.0
296,S10,E,Dairy,117,820.0,-703.0
296,S11,C,Dairy,61,418.0,-357.0
296,S11,D,Dairy,57,379.0,-322.0
296,S11,E,Dairy,112,820.0,-708.0
296,S12,C,Dairy,49,418.0,-369.0
296,S12,D,Dairy,53,379.0,-326.0
296,S12,E,Dairy,107,820.0,-713.0
296,S13,A,Vegetables,82,814.0,-732.0
296,S13,B,Vegetables,70,774.0,-704.0
296,S13,E,Vegetables,138,1569.0,-1431.0
296,S14,A,Vegetables,70,814.0,-744.0
296,S14,B,Vegetables,68,774.0,-706.0
296,S14,E,Vegetables,162,1569.0,-1407.0
296,S15,A,Vegetables,90,814.0,-724.0
296,S15,B,Vegetables,77,774.0,-697.0
296,S15,E,Vegetables,168,1569.0,-1401.0
296,S16,A,Vegetables,83,814.0,-731.0
296,S16,B,Vegetables,86,774.0,-688.0
296,S16,E,Vegetables,159,1569.0,-1410.0
296,S17,A,Vegetables,75,814.0,-739.0
296,S17,B,Vegetables,75,774.0,-699.0
296,S17,E,Vegetables,143,1569.0,-1426.0
296,S18,A,Vegetables,98,814.0,-716.0
296,S18,B,Vegetables,74,774.0,-700.0
296,S18,E,Vegetables,162,1569.0,-1407.0
296,S19,A,Vegetables,78,814.0,-736.0
296,S19,B,Vegetables,95,774.0,-679.0
296,S19,E,Vegetables,158,1569.0,-1411.0
296,S2,A,Meat,33,175.0,-142.0
296,S2,B,Meat,31,158.0,-127.0
296,S2,C,Meat,26,160.0,-134.0
296,S2,D,Meat,25,141.0,-116.0
296,S2,E,Meat,68,329.0,-261.0
296,S20,A,Vegetables,76,814.0,-738.0
296,S20,B,Vegetables,80,774.0,-694.0
296,S20,E,Vegetables,164,1569.0,-1405.0
296,S21,A,Vegetables,77,814.0,-737.0
296,S21,B,Vegetables,63,774.0,-711.0
296,S21,E,Vegetables,147,1569.0,-1422.0
296,S22,A,Vegetables,85,814.0,-729.0
296,S22,B,Vegetables,86,774.0,-688.0
296,S22,E,Vegetables,168,1569.0,-1401.0
296,S23,A,Beverages,129,529.0,-400.0
296,S23,B,Beverages,119,470.0,-351.0
296,S23,C,Beverages,121,468.0,-347.0
296,S23,D,Beverages,119,459.0,-340.0
296,S23,E,Beverages,258,1004.0,-746.0
296,S24,A,Beverages,154,529.0,-375.0
296,S24,B,Beverages,121,470.0,-349.0
296,S24,C,Beverages,113,468.0,-355.0
296,S24,D,Beverages,101,459.0,-358.0
296,S24,E,Beverages,261,1004.0,-743.0
296,S25,A,Beverages,117,529.0,-412.0
296,S25,B,Beverages,123,470.0,-347.0
296,S25,C,Beverages,116,468.0,-352.0
296,S25,D,Beverages,120,459.0,-339.0
296,S25,E,Beverages,261,1004.0,-743.0
296,S26,A,Beverages,129,529.0,-400.0
296,S26,B,Beverages,107,470.0,-363.0
296,S26,C,Beverages,118,468.0,-350.0
296,S26,D,Beverages,119,459.0,-340.0
296,S26,E,Beverages,224,1004.0,-780.0
296,S27,A,Bakery,39,162.0,-123.0
296,S27,B,Bakery,36,150.0,-114.0
296,S27,C,Bakery,40,191.0,-151.0
296,S27,D,Bakery,52,168.0,-116.0
296,S27,E,Bakery,76,329.0,-253.0
296,S28,A,Bakery,45,162.0,-117.0
296,S28,B,Bakery,34,150.0,-116.0
296,S28,C,Bakery,46,191.0,-145.0
296,S28,D,Bakery,35,168.0,-133.0
296,S28,E,Bakery,81,329.0,-248.0
296,S29,A,Bakery,32,162.0,-130.0
296,S29,B,Bakery,42,150.0,-108.0
296,S29,C,Bakery,47,191.0,-144.0
296,S29,D,Bakery,43,168.0,-125.0
296,S29,E,Bakery,85,329.0,-244.0
296,S3,A,Meat,33,175.0,-142.0
296,S3,B,Meat,30,158.0,-128.0
296,S3,C,Meat,28,160.0,-132.0
296,S3,D,Meat,22,141.0,-119.0
296,S3,E,Meat,59,329.0,-270.0
296,S30,A,Bakery,46,162.0,-116.0
296,S30,B,Bakery,38,150.0,-112.0
296,S30,C,Bakery,58,191.0,-133.0
296,S30,D,Bakery,38,168.0,-130.0
296,S30,E,Bakery,87,329.0,-242.0
296,S4,A,Meat,38,175.0,-137.0
296,S4,B,Meat,39,158.0,-119.0
296,S4,C,Meat,33,160.0,-127.0
296,S4,D,Meat,32,141.0,-109.0
296,S4,E,Meat,67,329.0,-262.0
296,S5,A,Meat,35,175.0,-140.0
296,S5,B,Meat,30,158.0,-128.0
296,S5,C,Meat,41,160.0,-119.0
296,S5,D,Meat,34,141.0,-107.0
296,S5,E,Meat,81,329.0,-248.0
296,S6,C,Dairy,67,418.0,-351.0
296,S6,D,Dairy,53,379.0,-326.0
296,S6,E,Dairy,99,820.0,-721.0
296,S7,C,Dairy,52,418.0,-366.0
296,S7,D,Dairy,63,379.0,-316.0
296,S7,E,Dairy,149,820.0,-671.0
296,S8,C,Dairy,62,418.0,-356.0
296,S8,D,Dairy,51,379.0,-328.0
296,S8,E,Dairy,128,820.0,-692.0
296,S9,C,Dairy,66,418.0,-352.0
296,S9,D,Dairy,46,379.0,-333.0
296,S9,E,Dairy,108,820.0,-712.0
297,S1,A,Meat,29,146.0,-117.0
297,S1,B,Meat,29,162.0,-133.0
297,S1,C,Meat,33,165.0,-132.0
297,S1,D,Meat,32,168.0,-136.0
297,S1,E,Meat,63,305.0,-242.0
297,S10,C,Dairy,53,399.0,-346.0
297,S10,D,Dairy,64,385.0,-321.0
297,S10,E,Dairy,108,825.0,-717.0
297,S11,C,Dairy,45,399.0,-354.0
297,S11,D,Dairy,39,385.0,-346.0
297,S11,E,Dairy,141,825.0,-684.0
297,S12,C,Dairy,70,399.0,-329.0
297,S12,D,Dairy,66,385.0,-319.0
297,S12,E,Dairy,107,825.0,-718.0
297,S13,A,Vegetables,76,771.0,-695.0
297,S13,B,Vegetables,76,796.0,-720.0
297,S13,E,Vegetables,163,1569.0,-1406.0
297,S14,A,Vegetables,85,771.0,-686.0
297,S14,B,Vegetables,83,796.0,-713.0
297,S14,E,Vegetables,162,1569.0,-1407.0
297,S15,A,Vegetables,79,771.0,-692.0
297,S15,B,Vegetables,89,796.0,-707.0
297,S15,E,Vegetables,150,1569.0,-1419.0
297,S16,A,Vegetables,80,771.0,-691.0
297,S16,B,Vegetables,84,796.0,-712.0
297,S16,E,Vegetables,161,1569.0,-1408.0
297,S17,A,Vegetables,83,771.0,-688.0
297,S17,B,Vegetables,88,796.0,-708.0
297,S17,E,Vegetables,142,1569.0,-1427.0
297,S18,A,Vegetables,86,771.0,-685.0
297,S18,B,Vegetables,68,796.0,-728.0
297,S18,E,Vegetables,151,1569.0,-1418.0
297,S19,A,Vegetables,54,771.0,-717.0
297,S19,B,Vegetables,71,796.0,-725.0
297,S19,E,Vegetables,157,1569.0,-1412.0
297,S2,A,Meat,29,146.0,-117.0
297,S2,B,Meat,26,162.0,-136.0
297,S2,C,Meat,41,165.0,-124.0
297,S2,D,Meat,28,168.0,-140.0
297,S2,E,Meat,58,305.0,-247.0
297,S20,A,Vegetables,78,771.0,-693.0
297,S20,B,Vegetables,78,796.0,-718.0
297,S20,E,Vegetables,154,1569.0,-1415.0
297,S21,A,Vegetables,78,771.0,-693.0
297,S21,B,Vegetables,86,796.0,-710.0
297,S21,E,Vegetables,172,1569.0,-1397.0
297,S22,A,Vegetables,72,771.0,-699.0
297,S22,B,Vegetables,73,796.0,-723.0
297,S22,E,Vegetables,157,1569.0,-1412.0
297,S23,A,Beverages,131,517.0,-386.0
297,S23,B,Beverages,132,546.0,-414.0
297,S23,C,Beverages,120,501.0,-381.0
297,S23,D,Beverages,121,541.0,-420.0
297,S23,E,Beverages,241,1053.0,-812.0
297,S24,A,Beverages,131,517.0,-386.0
297,S24,B,Beverages,151,546.0,-395.0
297,S24,C,Beverages,147,501.0,-354.0
297,S24,D,Beverages,146,541.0,-395.0
297,S24,E,Beverages,270,1053.0,-783.0
297,S25,A,Beverages,124,517.0,-393.0
297,S25,B,Beverages,137,546.0,-409.0
297,S25,C,Beverages,103,501.0,-398.0
297,S25,D,Beverages,121,541.0,-420.0
297,S25,E,Beverages,252,1053.0,-801.0
297,S26,A,Beverages,131,517.0,-386.0
297,S26,B,Beverages,126,546.0,-420.0
297,S26,C,Beverages,131,501.0,-370.0
297,S26,D,Beverages,153,541.0,-388.0
297,S26,E,Beverages,290,1053.0,-763.0
297,S27,A,Bakery,36,157.0,-121.0
297,S27,B,Bakery,45,171.0,-126.0
297,S27,C,Bakery,37,158.0,-121.0
297,S27,D,Bakery,36,159.0,-123.0
297,S27,E,Bakery,69,317.0,-248.0
297,S28,A,Bakery,50,157.0,-107.0
297,S28,B,Bakery,51,171.0,-120.0
297,S28,C,Bakery,38,158.0,-120.0
297,S28,D,Bakery,41,159.0,-118.0
297,S28,E,Bakery,84,317.0,-233.0
297,S29,A,Bakery,32,157.0,-125.0
297,S29,B,Bakery,37,171.0,-134.0
297,S29,C,Bakery,42,158.0,-116.0
297,S29,D,Bakery,42,159.0,-117.0
297,S29,E,Bakery,78,317.0,-239.0
297,S3,A,Meat,28,146.0,-118.0
297,S3,B,Meat,40,162.0,-122.0
297,S3,C,Meat,28,165.0,-137.0
297,S3,D,Meat,30,168.0,-138.0
297,S3,E,Meat,54,305.0,-251.0
297,S30,A,Bakery,39,157.0,-118.0
297,S30,B,Bakery,38,171.0,-133.0
297,S30,C,Bakery,41,158.0,-117.0
297,S30,D,Bakery,40,159.0,-119.0
297,S30,E,Bakery,86,317.0,-231.0
297,S4,A,Meat,30,146.0,-116.0
297,S4,B,Meat,27,162.0,-135.0
297,S4,C,Meat,29,165.0,-136.0
297,S4,D,Meat,32,168.0,-136.0
297,S4,E,Meat,61,305.0,-244.0
297,S5,A,Meat,30,146.0,-116.0
297,S5,B,Meat,40,162.0,-122.0
297,S5,C,Meat,34,165.0,-131.0
297,S5,D,Meat,46,168.0,-122.0
297,S5,E,Meat,69,305.0,-236.0
297,S6,C,Dairy,56,399.0,-343.0
297,S6,D,Dairy,56,385.0,-329.0
297,S6,E,Dairy,110,825.0,-715.0
297,S7,C,Dairy,59,399.0,-340.0
297,S7,D,Dairy,44,385.0,-341.0
297,S7,E,Dairy,119,825.0,-706.0
297,S8,C,Dairy,63,399.0,-336.0
297,S8,D,Dairy,56,385.0,-329.0
297,S8,E,Dairy,116,825.0,-709.0
297,S9,C,Dairy,53,399.0,-346.0
297,S9,D,Dairy,60,385.0,-325.0
297,S9,E,Dairy,124,825.0,-701.0
298,S1,A,Meat,30,130.0,-100.0
298,S1,B,Meat,36,162.0,-126.0
298,S1,C,Meat,43,170.0,-127.0
298,S1,D,Meat,31,139.0,-108.0
298,S1,E,Meat,73,310.0,-237.0
298,S10,C,Dairy,61,392.0,-331.0
298,S10,D,Dairy,63,452.0,-389.0
298,S10,E,Dairy,119,818.0,-699.0
298,S11,C,Dairy,60,392.0,-332.0
298,S11,D,Dairy,65,452.0,-387.0
298,S11,E,Dairy,119,818.0,-699.0
298,S12,C,Dairy,56,392.0,-336.0
298,S12,D,Dairy,64,452.0,-388.0
298,S12,E,Dairy,114,818.0,-704.0
298,S13,A,Vegetables,69,794.0,-725.0
298,S13,B,Vegetables,93,776.0,-683.0
298,S13,E,Vegetables,154,1582.0,-1428.0
298,S14,A,Vegetables,75,794.0,-719.0
298,S14,B,Vegetables,87,776.0,-689.0
298,S14,E,Vegetables,156,1582.0,-1426.0
298,S15,A,Vegetables,63,794.0,-731.0
298,S15,B,Vegetables,76,776.0,-700.0
298,S15,E,Vegetables,165,1582.0,-1417.0
298,S16,A,Vegetables,98,794.0,-696.0
298,S16,B,Vegetables,62,776.0,-714.0
298,S16,E,Vegetables,141,1582.0,-1441.0
298,S17,A,Vegetables,84,794.0,-710.0
298,S17,B,Vegetables,66,776.0,-710.0
298,S17,E,Vegetables,166,1582.0,-1416.0
298,S18,A,Vegetables,85,794.0,-709.0
298,S18,B,Vegetables,95,776.0,-681.0
298,S18,E,Vegetables,143,1582.0,-1439.0
298,S19,A,Vegetables,100,794.0,-694.0
298,S19,B,Vegetables,78,776.0,-698.0
298,S19,E,Vegetables,148,1582.0,-1434.0
298,S2,A,Meat,24,130.0,-106.0
298,S2,B,Meat,29,162.0,-133.0
298,S2,C,Meat,32,170.0,-138.0
298,S2,D,Meat,31,139.0,-108.0
298,S2,E,Meat,58,310.0,-252.0
298,S20,A,Vegetables,70,794.0,-724.0
298,S20,B,Vegetables,58,776.0,-718.0
298,S20,E,Vegetables,149,1582.0,-1433.0
298,S21,A,Vegetables,79,794.0,-715.0
298,S21,B,Vegetables,88,776.0,-688.0
298,S21,E,Vegetables,182,1582.0,-1400.0
298,S22,A,Vegetables,71,794.0,-723.0
298,S22,B,Vegetables,73,776.0,-703.0
298,S22,E,Vegetables,178,1582.0,-1404.0
298,S23,A,Beverages,116,521.0,-405.0
298,S23,B,Beverages,157,629.0,-472.0
298,S23,C,Beverages,140,511.0,-371.0
298,S23,D,Beverages,134,566.0,-432.0
298,S23,E,Beverages,251,1010.0,-759.0
298,S24,A,Beverages,144,521.0,-377.0
298,S24,B,Beverages,144,629.0,-485.0
298,S24,C,Beverages,134,511.0,-377.0
298,S24,D,Beverages,125,566.0,-441.0
298,S24,E,Beverages,264,1010.0,-746.0
298,S25,A,Beverages,135,521.0,-386.0
298,S25,B,Beverages,166,629.0,-463.0
298,S25,C,Beverages,106,511.0,-405.0
298,S25,D,Beverages,143,566.0,-423.0
298,S25,E,Beverages,243,1010.0,-767.0
298,S26,A,Beverages,126,521.0,-395.0
298,S26,B,Beverages,162,629.0,-467.0
298,S26,C,Beverages,131,511.0,-380.0
298,S26,D,Beverages,164,566.0,-402.0
298,S26,E,Beverages,252,1010.0,-758.0
298,S27,A,Bakery,33,143.0,-110.0
298,S27,B,Bakery,39,165.0,-126.0
298,S27,C,Bakery,37,152.0,-115.0
298,S27,D,Bakery,43,163.0,-120.0
298,S27,E,Bakery,78,321.0,-243.0
298,S28,A,Bakery,44,143.0,-99.0
298,S28,B,Bakery,52,165.0,-113.0
298,S28,C,Bakery,39,152.0,-113.0
298,S28,D,Bakery,47,163.0,-116.0
298,S28,E,Bakery,79,321.0,-242.0
298,S29,A,Bakery,34,143.0,-109.0
298,S29,B,Bakery,29,165.0,-136.0
298,S29,C,Bakery,32,152.0,-120.0
298,S29,D,Bakery,32,163.0,-131.0
298,S29,E,Bakery,70,321.0,-251.0
298,S3,A,Meat,28,130.0,-102.0
298,S3,B,Meat,28,162.0,-134.0
298,S3,C,Meat,27,170.0,-143.0
298,S3,D,Meat,29,139.0,-110.0
298,S3,E,Meat,59,310.0,-251.0
298,S30,A,Bakery,32,143.0,-111.0
298,S30,B,Bakery,45,165.0,-120.0
298,S30,C,Bakery,44,152.0,-108.0
298,S30,D,Bakery,41,163.0,-122.0
298,S30,E,Bakery,94,321.0,-227.0
298,S4,A,Meat,25,130.0,-105.0
298,S4,B,Meat,28,162.0,-134.0
298,S4,C,Meat,34,170.0,-136.0
298,S4,D,Meat,20,139.0,-119.0
298,S4,E,Meat,54,310.0,-256.0
298,S5,A,Meat,23,130.0,-107.0
298,S5,B,Meat,41,162.0,-121.0
298,S5,C,Meat,34,170.0,-136.0
298,S5,D,Meat,28,139.0,-111.0
298,S5,E,Meat,66,310.0,-244.0
298,S6,C,Dairy,51,392.0,-341.0
298,S6,D,Dairy,65,452.0,-387.0
298,S6,E,Dairy,107,818.0,-711.0
298,S7,C,Dairy,64,392.0,-328.0
298,S7,D,Dairy,70,452.0,-382.0
298,S7,E,Dairy,118,818.0,-700.0
298,S8,C,Dairy,55,392.0,-337.0
298,S8,D,Dairy,57,452.0,-395.0
298,S8,E,Dairy,134,818.0,-684.0
298,S9,C,Dairy,45,392.0,-347.0
298,S9,D,Dairy,68,452.0,-384.0
298,S9,E,Dairy,107,818.0,-711.0
299,S1,A,Meat,46,175.0,-129.0
299,S1,B,Meat,25,166.0,-141.0
299,S1,C,Meat,35,179.0,-144.0
299,S1,D,Meat,27,169.0,-142.0
299,S1,E,Meat,63,315.0,-252.0
299,S10,C,Dairy,52,408.0,-356.0
299,S10,D,Dairy,65,408.0,-343.0
299,S10,E,Dairy,119,837.0,-718.0
299,S11,C,Dairy,54,408.0,-354.0
299,S11,D,Dairy,57,408.0,-351.0
299,S11,E,Dairy,116,837.0,-721.0
299,S12,C,Dairy,61,408.0,-347.0
299,S12,D,Dairy,56,408.0,-352.0
299,S12,E,Dairy,132,837.0,-705.0
299,S13,A,Vegetables,75,778.0,-703.0
299,S13,B,Vegetables,71,774.0,-703.0
299,S13,E,Vegetables,180,1632.0,-1452.0
299,S14,A,Vegetables,74,778.0,-704.0
299,S14,B,Vegetables,67,774.0,-707.0
299,S14,E,Vegetables,148,1632.0,-1484.0
299,S15,A,Vegetables,87,778.0,-691.0
299,S15,B,Vegetables,85,774.0,-689.0
299,S15,E,Vegetables,174,1632.0,-1458.0
299,S16,A,Vegetables,75,778.0,-703.0
299,S16,B,Vegetables,86,774.0,-688.0
299,S16,E,Vegetables,171,1632.0,-1461.0
299,S17,A,Vegetables,75,778.0,-703.0
299,S17,B,Vegetables,73,774.0,-701.0
299,S17,E,Vegetables,163,1632.0,-1469.0
299,S18,A,Vegetables,86,778.0,-692.0
299,S18,B,Vegetables,77,774.0,-697.0
299,S18,E,Vegetables,160,1632.0,-1472.0
299,S19,A,Vegetables,83,778.0,-695.0
299,S19,B,Vegetables,79,774.0,-695.0
299,S19,E,Vegetables,171,1632.0,-1461.0
299,S2,A,Meat,36,175.0,-139.0
299,S2,B,Meat,29,166.0,-137.0
299,S2,C,Meat,32,179.0,-147.0
299,S2,D,Meat,36,169.0,-133.0
299,S2,E,Meat,65,315.0,-250.0
299,S20,A,Vegetables,81,778.0,-697.0
299,S20,B,Vegetables,86,774.0,-688.0
299,S20,E,Vegetables,155,1632.0,-1477.0
299,S21,A,Vegetables,77,778.0,-701.0
299,S21,B,Vegetables,73,774.0,-701.0
299,S21,E,Vegetables,146,1632.0,-1486.0
299,S22,A,Vegetables,65,778.0,-713.0
299,S22,B,Vegetables,77,774.0,-697.0
299,S22,E,Vegetables,164,1632.0,-1468.0
299,S23,A,Beverages,133,535.0,-402.0
299,S23,B,Beverages,144,507.0,-363.0
299,S23,C,Beverages,123,505.0,-382.0
299,S23,D,Beverages,114,541.0,-427.0
299,S23,E,Beverages,245,1009.0,-764.0
299,S24,A,Beverages,135,535.0,-400.0
299,S24,B,Beverages,127,507.0,-380.0
299,S24,C,Beverages,133,505.0,-372.0
299,S24,D,Beverages,149,541.0,-392.0
299,S24,E,Beverages,259,1009.0,-750.0
299,S25,A,Beverages,129,535.0,-406.0
299,S25,B,Beverages,125,507.0,-382.0
299,S25,C,Beverages,124,505.0,-381.0
299,S25,D,Beverages,148,541.0,-393.0
299,S25,E,Beverages,250,1009.0,-759.0
299,S26,A,Beverages,138,535.0,-397.0
299,S26,B,Beverages,111,507.0,-396.0
299,S26,C,Beverages,125,505.0,-380.0
299,S26,D,Beverages,130,541.0,-411.0
299,S26,E,Beverages,255,1009.0,-754.0
299,S27,A,Bakery,46,180.0,-134.0
299,S27,B,Bakery,46,182.0,-136.0
299,S27,C,Bakery,34,160.0,-126.0
299,S27,D,Bakery,38,149.0,-111.0
299,S27,E,Bakery,70,340.0,-270.0
299,S28,A,Bakery,44,180.0,-136.0
299,S28,B,Bakery,40,182.0,-142.0
299,S28,C,Bakery,54,160.0,-106.0
299,S28,D,Bakery,25,149.0,-124.0
299,S28,E,Bakery,89,340.0,-251.0
299,S29,A,Bakery,51,180.0,-129.0
299,S29,B,Bakery,49,182.0,-133.0
299,S29,C,Bakery,28,160.0,-132.0
299,S29,D,Bakery,51,149.0,-98.0
299,S29,E,Bakery,80,340.0,-260.0
299,S3,A,Meat,33,175.0,-142.0
299,S3,B,Meat,41,166.0,-125.0
299,S3,C,Meat,38,179.0,-141.0
